date,SalesAmount,year,month,day,weekday,holiday1,holiday9,holiday5,holiday4,holiday2,holiday10,holiday3,holiday6,holiday7,holiday8,short_business_hour,day_temp,night_temp,day_weather,night_weather,event,web_traffic,training
2017-09-10,25815,2017,9,10,1,0,0,0,0,0,0,0,0,0,0,0,27,19,small_trouble,little_trouble,0,512,0
2017-08-18,21937,2017,8,18,6,0,0,0,0,0,0,0,0,0,0,0,33,26,little_trouble,good,0,419,1
2017-08-21,15527,2017,8,21,2,0,0,0,0,0,0,0,0,0,0,0,34,26,little_trouble,good,0,385,1
2017-07-23,32001,2017,7,23,1,0,0,0,0,0,0,0,0,0,0,0,38,28,good,good,0,521,1
2017-06-10,30442,2017,6,10,7,0,0,0,0,0,0,0,0,0,0,0,28,22,small_trouble,little_trouble,0,512,1
2017-06-30,27743,2017,6,30,6,0,0,0,0,0,0,0,0,0,0,0,27,23,med_trouble,small_trouble,0,393,1
2017-07-03,23346,2017,7,3,2,0,0,0,0,0,0,0,0,0,0,0,33,24,little_trouble,good,0,381,1
2017-06-29,24331,2017,6,29,5,0,0,0,0,0,0,0,0,0,0,0,31,24,good,med_trouble,0,391,1
2017-06-15,15734,2017,6,15,5,0,0,0,0,0,0,0,0,0,0,0,25,19,little_trouble,good,0,329,1
2017-06-24,37085,2017,6,24,7,0,0,0,0,0,0,0,0,0,0,0,31,24,fair,little_trouble,0,581,1
2017-06-11,30251,2017,6,11,1,0,0,0,0,0,0,0,0,0,0,0,28,22,fair,little_trouble,0,581,0
2017-06-13,13889,2017,6,13,3,0,0,0,0,0,0,0,0,0,0,0,26,21,little_trouble,fair,0,328,1
2017-06-19,15150,2017,6,19,2,0,0,0,0,0,0,0,0,0,0,0,30,23,little_trouble,good,0,336,0
2017-06-05,15569,2017,6,5,2,0,0,0,0,0,0,0,0,0,0,0,24,17,med_trouble,little_trouble,0,300,0
2017-06-23,22193,2017,6,23,6,0,0,0,0,0,0,0,0,0,0,0,28,23,med_trouble,med_trouble,0,384,0
2017-07-18,18770,2017,7,18,3,0,0,0,0,0,0,0,0,0,0,0,36,28,good,good,0,377,0
2017-07-19,18813,2017,7,19,4,0,0,0,0,0,0,0,0,0,0,0,36,28,good,good,0,385,1
2017-06-26,18470,2017,6,26,2,0,0,0,0,0,0,0,0,0,0,0,31,22,little_trouble,good,0,325,1
2017-06-07,15832,2017,6,7,4,0,0,0,0,0,0,0,0,0,0,0,30,20,good,good,0,343,1
2017-07-05,13189,2017,7,5,4,0,0,0,0,0,0,0,0,0,0,0,33,27,little_trouble,good,0,378,1
2017-07-06,20578,2017,7,6,5,0,0,0,0,0,0,0,0,0,0,0,34,27,good,good,0,386,1
2017-06-12,14474,2017,6,12,2,0,0,0,0,0,0,0,0,0,0,0,27,22,little_trouble,little_trouble,0,304,1
2017-06-20,16334,2017,6,20,3,0,0,0,0,0,0,0,0,0,0,0,30,23,little_trouble,good,0,314,0
2017-06-22,14894,2017,6,22,5,0,0,0,0,0,0,0,0,0,0,0,32,24,fair,small_trouble,0,339,1
2017-06-21,15049,2017,6,21,4,0,0,0,0,0,0,0,0,0,0,0,30,24,little_trouble,good,0,318,1
2017-07-17,15514,2017,7,17,2,0,0,0,0,0,0,0,0,0,0,0,37,28,good,good,0,396,1
2017-07-20,18716,2017,7,20,5,0,0,0,0,0,0,0,0,0,0,0,36,28,fair,good,0,380,1
2017-07-21,22704,2017,7,21,6,0,0,0,0,0,0,0,0,0,0,0,36,28,good,good,0,415,1
2017-06-14,15126,2017,6,14,4,0,0,0,0,0,0,0,0,0,0,0,27,21,good,little_trouble,0,303,1
2017-06-27,18757,2017,6,27,3,0,0,0,0,0,0,0,0,0,0,0,31,23,good,good,0,347,1
2017-06-28,22305,2017,6,28,4,0,0,0,0,0,0,0,0,0,0,0,30,23,little_trouble,good,0,367,1
2017-06-08,16002,2017,6,8,5,0,0,0,0,0,0,0,0,0,0,0,31,24,good,little_trouble,0,350,1
2017-06-09,20584,2017,6,9,6,0,0,0,0,0,0,0,0,0,0,0,29,23,med_trouble,med_trouble,0,365,1
2017-07-01,36754,2017,7,1,7,0,0,0,0,0,0,0,0,0,0,0,26,23,med_trouble,small_trouble,0,544,1
2017-07-02,41002,2017,7,2,1,0,0,0,0,0,0,0,0,0,0,0,32,24,little_trouble,good,0,596,1
2017-06-25,32287,2017,6,25,1,0,0,0,0,0,0,0,0,0,0,0,28,23,little_trouble,good,0,555,1
2017-06-06,14254,2017,6,6,3,0,0,0,0,0,0,0,0,0,0,0,26,18,good,good,0,325,1
2017-07-04,21584,2017,7,4,3,0,0,0,0,0,0,0,0,0,0,0,33,25,little_trouble,little_trouble,0,386,0
2017-05-16,13523,2017,5,16,3,0,0,0,0,0,0,0,0,0,0,0,27,15,good,good,0,315,1
2017-05-14,33459,2017,5,14,1,0,0,0,0,0,0,0,0,0,0,0,29,16,good,good,0,581,1
2017-05-22,14124,2017,5,22,2,0,0,0,0,0,0,0,0,0,0,0,27,19,small_trouble,small_trouble,0,273,1
2017-05-26,19602,2017,5,26,6,0,0,0,0,0,0,0,0,0,0,0,31,18,good,good,0,344,1
2017-05-08,11892,2017,5,8,2,0,0,0,0,0,0,0,0,0,0,0,24,15,good,good,0,306,0
2017-05-18,16132,2017,5,18,5,0,0,0,0,0,0,0,0,0,0,0,31,21,good,good,0,302,1
2017-05-11,16807,2017,5,11,5,0,0,0,0,0,0,0,0,0,0,0,24,15,small_trouble,good,0,305,1
2017-05-24,13036,2017,5,24,4,0,0,0,0,0,0,0,0,0,0,0,26,15,good,good,0,310,1
2017-05-06,27023,2017,5,6,7,0,0,0,0,0,0,0,0,0,0,0,24,16,little_trouble,good,0,483,0
2017-05-25,14777,2017,5,25,5,0,0,0,0,0,0,0,0,0,0,0,29,16,good,good,0,299,1
2017-05-19,21094,2017,5,19,6,0,0,0,0,0,0,0,0,0,0,0,28,20,little_trouble,good,0,343,1
2017-05-13,29190,2017,5,13,7,0,0,0,0,0,0,0,0,0,0,0,34,19,good,good,0,519,1
2017-05-17,18688,2017,5,17,4,0,0,0,0,0,0,0,0,0,0,0,30,18,good,good,0,293,1
2017-05-07,28349,2017,5,7,1,0,0,0,0,0,0,0,0,0,0,0,21,16,little_trouble,small_trouble,0,501,1
2017-05-04,14133,2017,5,4,5,0,0,0,0,0,0,0,0,0,0,0,26,14,good,good,0,319,1
2017-05-05,22670,2017,5,5,6,0,0,0,0,0,0,0,0,0,0,0,27,16,good,good,0,363,0
2017-05-21,32195,2017,5,21,1,0,0,0,0,0,0,0,0,0,0,0,31,22,good,little_trouble,0,542,1
2017-05-10,15705,2017,5,10,4,0,0,0,0,0,0,0,0,0,0,0,30,20,good,little_trouble,0,307,0
2017-05-20,39493,2017,5,20,7,0,0,0,0,0,0,0,0,0,0,0,30,21,good,good,0,588,0
2017-05-12,21762,2017,5,12,6,0,0,0,0,0,0,0,0,0,0,0,30,17,good,good,0,366,1
2017-05-15,14333,2017,5,15,2,0,0,0,0,0,0,0,0,0,0,0,28,15,little_trouble,good,0,309,1
2017-05-09,12654,2017,5,9,3,0,0,0,0,0,0,0,0,0,0,0,30,18,good,good,0,311,1
2017-05-23,12357,2017,5,23,3,0,0,0,0,0,0,0,0,0,0,0,23,18,fair,good,0,291,1
2017-02-27,12300,2017,2,27,2,0,0,0,0,0,0,0,0,0,0,0,18,4,good,good,0,293,1
2017-02-16,15362,2017,2,16,5,0,0,0,0,0,0,0,0,0,0,0,22,10,good,little_trouble,0,275,1
2017-02-22,13184,2017,2,22,4,0,0,0,0,0,0,0,0,0,0,0,6,1,little_trouble,fair,0,294,1
2017-03-11,39056,2017,3,11,7,0,0,0,0,0,0,0,0,0,0,0,19,10,fair,little_trouble,0,649,0
2017-03-27,13198,2017,3,27,2,0,0,0,0,0,0,0,0,0,0,0,22,11,good,good,0,323,1
2017-03-14,16102,2017,3,14,3,0,0,0,0,0,0,0,0,0,0,0,14,5,good,good,0,315,1
2017-02-17,17206,2017,2,17,6,0,0,0,0,0,0,0,0,0,0,0,16,6,good,little_trouble,0,296,0
2017-02-15,13848,2017,2,15,4,0,0,0,0,0,0,0,0,0,0,0,18,6,good,little_trouble,0,260,0
2017-03-30,16001,2017,3,30,5,0,0,0,0,0,0,0,0,0,0,0,16,10,small_trouble,little_trouble,0,280,1
2017-02-18,25150,2017,2,18,7,0,0,0,0,0,0,0,0,0,0,0,16,6,good,good,0,420,1
2017-03-09,16690,2017,3,9,5,0,0,0,0,0,0,0,0,0,0,0,19,6,good,good,0,296,0
2017-03-15,14804,2017,3,15,4,0,0,0,0,0,0,0,0,0,0,0,12,5,little_trouble,good,0,281,1
2017-03-01,13038,2017,3,1,4,0,0,0,0,0,0,0,0,0,0,0,17,0,good,good,0,340,0
2017-02-21,1381,2017,2,21,3,0,0,0,0,0,0,0,0,0,0,0,8,0,small_trouble,small_trouble,0,298,1
2017-03-31,19544,2017,3,31,6,0,0,0,0,0,0,0,0,0,0,0,18,7,good,good,0,388,0
2017-02-24,20038,2017,2,24,6,0,0,0,0,0,0,0,0,0,0,0,12,2,good,good,0,355,1
2017-03-12,34522,2017,3,12,1,0,0,0,0,0,0,0,0,0,0,0,16,7,small_trouble,small_trouble,0,533,1
2017-02-19,25717,2017,2,19,1,0,0,0,0,0,0,0,0,0,0,0,20,10,good,little_trouble,0,454,0
2017-03-13,15141,2017,3,13,2,0,0,0,0,0,0,0,0,0,0,0,10,4,little_trouble,good,0,273,1
2017-02-20,14852,2017,2,20,2,0,0,0,0,0,0,0,0,0,0,0,17,7,good,fair,0,316,1
2017-02-28,12727,2017,2,28,3,0,0,0,0,0,0,0,0,0,0,0,19,6,fair,good,0,295,1
2017-03-16,16811,2017,3,16,5,0,0,0,0,0,0,0,0,0,0,0,15,8,good,good,0,328,1
2017-03-02,13928,2017,3,2,5,0,0,0,0,0,0,0,0,0,0,0,14,2,good,good,0,313,1
2017-03-28,13836,2017,3,28,3,0,0,0,0,0,0,0,0,0,0,0,24,12,good,good,0,308,1
2017-03-10,22480,2017,3,10,6,0,0,0,0,0,0,0,0,0,0,0,15,11,little_trouble,little_trouble,0,383,1
2017-02-23,14696,2017,2,23,5,0,0,0,0,0,0,0,0,0,0,0,11,4,good,good,0,305,0
2017-03-29,15796,2017,3,29,4,0,0,0,0,0,0,0,0,0,0,0,22,12,fair,small_trouble,0,298,1
2017-01-07,25890,2017,1,7,7,0,0,0,0,0,0,0,0,0,0,0,8,2,little_trouble,good,0,473,0
2016-12-28,15365,2016,12,28,4,0,0,0,0,0,0,0,0,0,0,0,8,-1,good,good,0,288,1
2017-02-05,63970,2017,2,5,1,0,0,0,0,0,0,0,0,0,0,0,12,4,good,good,0,535,0
2017-01-02,20236,2017,1,2,2,0,1,0,0,0,0,0,0,0,0,0,16,4,good,good,0,521,1
2017-02-07,17850,2017,2,7,3,0,0,0,0,0,0,0,0,0,0,0,7,2,little_trouble,small_trouble,0,414,1
2017-02-08,19345,2017,2,8,4,0,0,0,0,0,0,0,0,0,0,0,6,-2,little_trouble,good,0,365,1
2016-12-26,13576,2016,12,26,2,0,0,0,0,0,0,0,0,0,0,0,7,0,little_trouble,good,0,330,1
2017-01-04,12874,2017,1,4,4,0,0,0,0,0,0,0,0,0,0,0,13,10,little_trouble,small_trouble,0,303,1
2016-12-23,21618,2016,12,23,6,0,0,0,0,0,0,0,0,0,0,0,14,1,good,fair,0,412,1
2017-02-04,28251,2017,2,4,7,0,0,0,0,0,0,0,0,0,0,1,10,1,good,good,0,545,1
2016-12-30,19040,2016,12,30,6,0,0,0,0,0,0,0,0,0,0,0,10,-1,good,good,0,465,0
2016-12-20,14825,2016,12,20,3,0,0,0,0,0,0,0,0,0,0,0,12,8,little_trouble,small_trouble,0,326,0
2017-01-10,17233,2017,1,10,3,0,0,0,0,0,0,0,0,0,0,0,8,4,little_trouble,little_trouble,0,306,1
2016-12-22,16374,2016,12,22,5,0,0,0,0,0,0,0,0,0,0,0,14,1,good,good,0,368,0
2017-01-11,19161,2017,1,11,4,0,0,0,0,0,0,0,0,0,0,0,6,2,little_trouble,little_trouble,0,334,1
2017-01-08,30330,2017,1,8,1,0,0,0,0,0,0,0,0,0,0,0,11,1,good,good,0,513,1
2017-01-03,13852,2017,1,3,3,0,0,0,0,0,0,0,0,0,0,0,15,4,good,fair,0,305,1
2017-01-05,15255,2017,1,5,5,0,0,0,0,0,0,0,0,0,0,0,10,7,small_trouble,small_trouble,0,350,1
2017-01-06,22429,2017,1,6,6,0,0,0,0,0,0,0,0,0,0,0,8,6,little_trouble,little_trouble,0,360,1
2016-12-21,14058,2016,12,21,4,0,0,0,0,0,0,0,0,0,0,0,9,2,little_trouble,good,0,311,1
2016-12-27,15609,2016,12,27,3,0,0,0,0,0,0,0,0,0,0,0,9,-1,good,good,0,300,0
2017-01-12,19450,2017,1,12,5,0,0,0,0,0,0,0,0,0,0,0,9,-1,good,good,0,356,1
2017-02-06,19302,2017,2,6,2,0,0,0,0,0,0,0,0,0,0,0,12,5,good,fair,0,431,1
2016-12-25,38285,2016,12,25,1,0,0,0,0,0,0,0,0,1,0,0,6,4,small_trouble,little_trouble,0,714,1
2016-12-31,37894,2016,12,31,7,0,1,0,0,0,0,0,0,0,0,0,11,1,good,good,0,817,1
2017-01-09,15411,2017,1,9,2,0,0,0,0,0,0,0,0,0,0,0,11,3,good,fair,0,302,0
2016-12-24,46547,2016,12,24,7,0,0,0,0,0,0,0,0,0,1,0,9,6,little_trouble,little_trouble,0,905,1
2017-01-01,30188,2017,1,1,1,0,1,0,0,0,0,0,0,0,0,0,14,4,good,good,0,850,1
2016-12-29,16108,2016,12,29,5,0,0,0,0,0,0,0,0,0,0,0,9,-1,good,good,0,344,1
2017-02-09,18834,2017,2,9,5,0,0,0,0,0,0,0,0,0,0,0,8,-2,good,good,0,381,1
2016-11-26,32258,2016,11,26,7,0,0,0,0,0,0,0,0,0,0,0,12,3,good,good,0,672,1
2016-12-08,16258,2016,12,8,5,0,0,0,0,0,0,0,0,0,0,0,18,3,good,good,0,363,1
2016-11-18,21127,2016,11,18,6,0,0,0,0,0,0,0,0,0,0,0,16,14,small_trouble,fair,0,409,1
2016-10-26,16481,2016,10,26,4,0,0,0,0,0,0,0,0,0,0,0,16,14,little_trouble,little_trouble,0,346,0
2016-11-09,54999,2016,11,9,4,0,0,0,0,0,0,0,0,0,0,0,11,4,little_trouble,good,0,475,1
2016-11-05,37769,2016,11,5,7,0,0,0,0,0,0,0,0,0,0,0,22,13,good,good,0,991,0
2016-10-30,27277,2016,10,30,1,0,0,0,0,0,0,0,0,0,0,0,13,10,little_trouble,little_trouble,0,630,1
2016-12-13,12452,2016,12,13,3,0,0,0,0,0,0,0,0,0,0,0,12,4,little_trouble,good,0,327,1
2016-11-08,14912,2016,11,8,3,0,0,0,0,0,0,0,0,0,0,0,11,8,little_trouble,fair,0,476,1
2016-11-24,18318,2016,11,24,5,0,0,0,0,0,0,0,0,0,0,0,5,-2,good,good,0,399,1
2016-11-27,31572,2016,11,27,1,0,0,0,0,0,0,0,0,0,0,0,15,0,good,good,0,813,1
2016-11-15,12069,2016,11,15,3,0,0,0,0,0,0,0,0,0,0,0,18,14,little_trouble,little_trouble,0,359,0
2016-12-09,19680,2016,12,9,6,0,0,0,0,0,0,0,0,0,0,0,17,5,good,good,0,439,0
2016-11-21,11278,2016,11,21,2,0,0,0,0,0,0,0,0,0,0,0,18,6,good,little_trouble,0,346,1
2016-11-22,15236,2016,11,22,3,0,0,0,0,0,0,0,0,0,0,0,4,-1,little_trouble,little_trouble,0,355,0
2016-11-23,18493,2016,11,23,4,0,0,0,0,0,0,0,0,0,0,0,0,-3,small_trouble,good,0,397,0
2016-11-01,14123,2016,11,1,3,0,0,0,0,0,0,0,0,0,0,0,16,7,fair,good,0,325,1
2016-11-03,18281,2016,11,3,5,0,0,0,0,0,0,0,0,0,0,0,18,8,good,good,0,389,1
2016-12-05,15684,2016,12,5,2,0,0,0,0,0,0,0,0,0,0,0,18,2,good,good,0,324,1
2016-12-10,26504,2016,12,10,7,0,0,0,0,0,0,0,0,0,0,0,14,5,good,good,0,668,0
2016-12-17,30470,2016,12,17,7,0,0,0,0,0,0,0,0,0,0,0,15,4,good,good,0,629,1
2016-11-25,36160,2016,11,25,6,0,0,0,0,0,0,0,0,0,0,0,8,4,good,little_trouble,0,482,1
2016-11-10,15534,2016,11,10,5,0,0,0,0,0,0,0,0,0,0,0,14,5,good,good,0,524,1
2016-11-02,13688,2016,11,2,4,0,0,0,0,0,0,0,0,0,0,0,18,8,good,good,0,319,1
2016-11-12,40210,2016,11,12,7,0,0,0,0,0,0,0,0,0,0,0,20,11,good,good,0,836,1
2016-10-27,17895,2016,10,27,5,0,0,0,0,0,0,0,0,0,0,0,17,12,little_trouble,little_trouble,0,343,0
2016-11-17,15062,2016,11,17,5,0,0,0,0,0,0,0,0,0,0,0,16,14,little_trouble,little_trouble,0,379,1
2016-11-06,25640,2016,11,6,1,0,0,0,0,0,0,0,0,0,0,0,22,14,good,little_trouble,0,788,1
2016-12-15,17413,2016,12,15,5,0,0,0,0,0,0,0,0,0,0,0,10,-1,good,good,0,371,1
2016-12-18,31253,2016,12,18,1,0,0,0,0,0,0,0,0,0,0,0,15,7,good,fair,0,653,1
2016-10-28,19011,2016,10,28,6,0,0,0,0,0,0,0,0,0,0,0,14,10,little_trouble,little_trouble,0,440,1
2016-10-29,26227,2016,10,29,7,0,0,0,0,0,0,0,0,0,0,0,10,7,little_trouble,fair,0,559,1
2016-11-28,14860,2016,11,28,2,0,0,0,0,0,0,0,0,0,0,0,14,3,good,good,0,436,0
2016-11-11,41197,2016,11,11,6,0,0,0,0,0,0,0,0,0,0,0,18,8,good,good,0,857,1
2016-11-29,14772,2016,11,29,3,0,0,0,0,0,0,0,0,0,0,0,11,3,little_trouble,good,0,440,1
2016-11-30,13758,2016,11,30,4,0,0,0,0,0,0,0,0,0,0,0,13,3,fair,good,0,465,1
2016-12-01,14444,2016,12,1,5,0,0,0,0,0,0,0,0,0,0,0,15,2,good,good,0,409,0
2016-12-02,21475,2016,12,2,6,0,0,0,0,0,0,0,0,0,0,0,15,2,good,good,0,462,1
2016-11-13,78419,2016,11,13,1,0,0,0,0,0,0,0,0,0,0,0,21,13,good,good,0,804,0
2016-12-03,29582,2016,12,3,7,0,0,0,0,0,0,0,0,0,0,0,15,4,good,good,0,620,1
2016-12-04,30376,2016,12,4,1,0,0,0,0,0,0,0,0,0,0,0,18,5,good,good,0,648,1
2016-11-14,13183,2016,11,14,2,0,0,0,0,0,0,0,0,0,0,0,21,13,good,little_trouble,0,331,1
2016-11-04,36270,2016,11,4,6,0,0,0,0,0,0,0,0,0,0,0,19,10,good,good,0,453,1
2016-12-06,15057,2016,12,6,3,0,0,0,0,0,0,0,0,0,0,0,12,1,good,good,0,338,1
2016-12-07,14028,2016,12,7,4,0,0,0,0,0,0,0,0,0,0,0,15,0,good,good,0,352,1
2016-11-16,14177,2016,11,16,4,0,0,0,0,0,0,0,0,0,0,0,17,14,little_trouble,little_trouble,0,358,0
2016-12-11,30982,2016,12,11,1,0,0,0,0,0,0,0,0,0,0,0,14,6,good,good,0,683,1
2016-12-12,16634,2016,12,12,2,0,0,0,0,0,0,0,0,0,0,0,14,6,good,little_trouble,0,404,1
2016-12-14,14996,2016,12,14,4,0,0,0,0,0,0,0,0,0,0,0,8,1,good,good,0,368,1
2016-11-19,28756,2016,11,19,7,0,0,0,0,0,0,0,0,0,0,0,21,13,good,good,0,591,1
2016-12-16,23605,2016,12,16,6,0,0,0,0,0,0,0,0,0,0,0,12,1,good,good,0,456,1
2016-10-31,13511,2016,10,31,2,0,0,0,0,0,0,0,0,0,0,0,14,9,little_trouble,fair,0,361,1
2016-11-07,39153,2016,11,7,2,0,0,0,0,0,0,0,0,0,0,0,17,10,little_trouble,good,0,344,1
2016-10-25,20666,2016,10,25,3,0,0,0,0,0,0,0,0,0,0,0,15,14,little_trouble,little_trouble,0,333,1
2016-11-20,32350,2016,11,20,1,0,0,0,0,0,0,0,0,0,0,0,18,13,fair,little_trouble,0,605,1
2016-12-19,14068,2016,12,19,2,0,0,0,0,0,0,0,0,0,0,0,13,10,little_trouble,little_trouble,0,335,1
2016-10-22,24254,2016,10,22,7,0,0,0,0,0,0,0,0,0,0,0,20,16,little_trouble,good,0,598,1
2016-09-02,20386,2016,9,2,6,0,0,0,0,0,0,0,0,0,0,0,34,22,good,good,0,435,1
2016-10-11,12921,2016,10,11,3,0,0,0,0,0,0,0,0,0,0,0,22,17,fair,little_trouble,0,261,1
2016-10-15,34870,2016,10,15,7,0,0,0,0,0,0,0,0,0,0,0,23,16,little_trouble,little_trouble,0,949,1
2016-09-12,20430,2016,9,12,2,0,0,0,0,0,0,0,0,0,0,0,33,21,good,good,0,390,1
2016-09-06,13842,2016,9,6,3,0,0,0,0,0,0,0,0,0,0,0,31,21,good,good,0,354,1
2016-09-16,40668,2016,9,16,6,0,0,0,0,0,1,0,0,0,0,0,31,22,little_trouble,good,0,753,1
2016-09-18,22613,2016,9,18,1,0,0,0,0,0,0,0,0,0,0,1,31,20,good,good,0,438,1
2016-10-09,17948,2016,10,9,1,0,0,0,0,0,0,0,0,0,0,1,24,15,good,good,0,338,1
2016-10-13,14793,2016,10,13,5,0,0,0,0,0,0,0,0,0,0,0,18,16,little_trouble,little_trouble,0,282,1
2016-10-10,14314,2016,10,10,2,0,0,0,0,0,0,0,0,0,0,0,23,16,good,fair,0,263,1
2016-09-24,34437,2016,9,24,7,0,0,0,0,0,0,0,0,0,0,0,31,22,good,fair,0,537,1
2016-09-14,27294,2016,9,14,4,0,0,0,0,0,0,0,0,0,0,0,32,23,good,good,0,396,1
2016-08-31,19308,2016,8,31,4,0,0,0,0,0,0,0,0,0,0,0,30,21,good,good,0,439,1
2016-09-15,41058,2016,9,15,5,0,0,0,0,0,1,0,0,0,0,0,31,23,little_trouble,good,0,715,1
2016-10-01,28355,2016,10,1,7,0,0,0,0,0,0,1,0,0,0,0,21,18,little_trouble,little_trouble,0,899,1
2016-08-29,18782,2016,8,29,2,0,0,0,0,0,0,0,0,0,0,0,31,19,good,good,0,415,1
2016-10-02,19345,2016,10,2,1,0,0,0,0,0,0,1,0,0,0,0,24,16,little_trouble,good,0,862,1
2016-10-03,21254,2016,10,3,2,0,0,0,0,0,0,1,0,0,0,0,29,18,good,good,0,713,1
2016-10-04,19498,2016,10,4,3,0,0,0,0,0,0,1,0,0,0,0,30,18,good,good,0,620,1
2016-08-30,16968,2016,8,30,3,0,0,0,0,0,0,0,0,0,0,0,31,21,good,good,0,369,1
2016-09-19,18675,2016,9,19,2,0,0,0,0,0,0,0,0,0,0,0,30,18,good,fair,0,277,1
2016-10-08,15126,2016,10,8,7,0,0,0,0,0,0,0,0,0,0,1,26,16,good,good,0,301,1
2016-09-01,16351,2016,9,1,5,0,0,0,0,0,0,0,0,0,0,0,32,21,good,good,0,371,1
2016-10-12,12993,2016,10,12,4,0,0,0,0,0,0,0,0,0,0,0,20,16,fair,little_trouble,0,268,1
2016-09-10,28394,2016,9,10,7,0,0,0,0,0,0,0,0,0,0,0,30,20,good,good,0,542,1
2016-10-16,30949,2016,10,16,1,0,0,0,0,0,0,0,0,0,0,0,25,16,good,good,0,532,1
2016-10-17,12923,2016,10,17,2,0,0,0,0,0,0,0,0,0,0,0,24,16,good,fair,0,269,0
2016-10-18,12582,2016,10,18,3,0,0,0,0,0,0,0,0,0,0,0,25,18,little_trouble,good,0,294,1
2016-10-20,23878,2016,10,20,5,0,0,0,0,0,0,0,0,0,0,0,23,18,little_trouble,little_trouble,0,306,1
2016-09-28,15803,2016,9,28,4,0,0,0,0,0,0,0,0,0,0,0,26,16,little_trouble,little_trouble,0,288,0
2016-09-29,19842,2016,9,29,5,0,0,0,0,0,0,0,0,0,0,0,18,17,med_trouble,med_trouble,0,407,1
2016-09-30,24191,2016,9,30,6,0,0,0,0,0,0,0,0,0,0,0,20,17,little_trouble,little_trouble,0,606,1
2016-09-03,30890,2016,9,3,7,0,0,0,0,0,0,0,0,0,0,0,34,22,good,good,0,603,0
2016-09-07,14539,2016,9,7,4,0,0,0,0,0,0,0,0,0,0,0,33,22,good,good,0,347,1
2016-09-17,37798,2016,9,17,7,0,0,0,0,0,1,0,0,0,0,0,32,21,good,good,0,662,0
2016-09-08,15502,2016,9,8,5,0,0,0,0,0,0,0,0,0,0,0,32,22,good,fair,0,367,1
2016-10-05,20808,2016,10,5,4,0,0,0,0,0,0,1,0,0,0,0,29,19,good,good,0,599,0
2016-10-06,21083,2016,10,6,5,0,0,0,0,0,0,1,0,0,0,0,29,20,good,little_trouble,0,539,1
2016-09-09,21958,2016,9,9,6,0,0,0,0,0,0,0,0,0,0,0,30,21,little_trouble,little_trouble,0,452,0
2016-10-07,30860,2016,10,7,6,0,0,0,0,0,0,1,0,0,0,0,27,19,good,good,0,553,1
2016-09-20,17425,2016,9,20,3,0,0,0,0,0,0,0,0,0,0,0,28,18,good,good,0,299,0
2016-09-21,22926,2016,9,21,4,0,0,0,0,0,0,0,0,0,0,0,28,16,good,good,0,322,1
2016-09-04,32188,2016,9,4,1,0,0,0,0,0,0,0,0,0,0,0,31,22,good,good,0,629,1
2016-10-14,18210,2016,10,14,6,0,0,0,0,0,0,0,0,0,0,0,19,16,good,little_trouble,0,337,1
2016-09-11,32508,2016,9,11,1,0,0,0,0,0,0,0,0,0,0,0,32,20,good,good,0,587,1
2016-09-22,21939,2016,9,22,5,0,0,0,0,0,0,0,0,0,0,0,30,18,good,good,0,325,1
2016-09-23,26353,2016,9,23,6,0,0,0,0,0,0,0,0,0,0,0,31,20,good,good,0,370,1
2016-10-19,11643,2016,10,19,4,0,0,0,0,0,0,0,0,0,0,0,24,19,little_trouble,little_trouble,0,323,1
2016-09-05,14406,2016,9,5,2,0,0,0,0,0,0,0,0,0,0,0,32,22,good,good,0,346,1
2016-09-25,42589,2016,9,25,1,0,0,0,0,0,0,0,0,0,0,0,31,23,good,good,0,554,1
2016-10-21,17751,2016,10,21,6,0,0,0,0,0,0,0,0,0,0,0,24,19,little_trouble,small_trouble,0,334,1
2016-10-23,29210,2016,10,23,1,0,0,0,0,0,0,0,0,0,0,0,20,16,fair,little_trouble,0,649,0
2016-09-26,13482,2016,9,26,2,0,0,0,0,0,0,0,0,0,0,0,33,23,good,good,0,315,1
2016-09-13,22330,2016,9,13,3,0,0,0,0,0,0,0,0,0,0,0,32,22,fair,good,0,326,1
2016-10-24,27446,2016,10,24,2,0,0,0,0,0,0,0,0,0,0,0,17,12,little_trouble,little_trouble,0,340,1
2016-09-27,13460,2016,9,27,3,0,0,0,0,0,0,0,0,0,0,0,29,21,good,good,0,282,1
2016-08-01,17612,2016,8,1,2,0,0,0,0,0,0,0,0,0,0,0,37,27,good,good,0,395,1
2016-07-01,22116,2016,7,1,6,0,0,0,0,0,0,0,0,0,0,0,27,23,big_trouble,med_trouble,0,416,1
2016-08-17,16735,2016,8,17,4,0,0,0,0,0,0,0,0,0,0,0,36,28,good,good,0,430,0
2016-08-14,25220,2016,8,14,1,0,0,0,0,0,0,0,0,0,0,0,37,27,good,good,0,600,1
2016-08-24,24774,2016,8,24,4,0,0,0,0,0,0,0,0,0,0,0,35,28,good,good,0,446,1
2016-08-04,13182,2016,8,4,5,0,0,0,0,0,0,0,0,0,0,0,31,25,small_trouble,little_trouble,0,387,1
2016-08-06,22198,2016,8,6,7,0,0,0,0,0,0,0,0,0,0,0,30,26,little_trouble,little_trouble,0,546,1
2016-07-31,24506,2016,7,31,1,0,0,0,0,0,0,0,0,0,0,0,38,28,good,good,0,509,1
2016-07-16,23245,2016,7,16,7,0,0,0,0,0,0,0,0,0,0,0,32,25,good,good,0,538,0
